checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,1.0,0.0,8.0,0.0,0.3261645000293356,0.09481949605469786
10000,1.0,0.0,8.0,0.0,0.34187024984021264,0.09085670026293004
