episode,reward,steps
1,1.0,7
2,0.0,9
3,-1.0,8
4,1.0,7
5,1.0,9
6,1.0,7
7,-1.0,8
8,-1.0,8
9,1.0,7
10,-1.0,6
11,1.0,9
12,-1.0,6
13,0.0,9
14,-1.0,8
15,1.0,7
16,-1.0,6
17,-1.0,8
18,1.0,7
19,1.0,5
20,-1.0,6
21,1.0,7
22,1.0,5
23,1.0,7
24,1.0,9
25,1.0,7
26,1.0,9
27,1.0,7
28,-1.0,8
29,0.0,9
30,0.0,9
31,-1.0,8
32,1.0,7
33,1.0,9
34,1.0,9
35,1.0,7
36,0.0,9
37,1.0,9
38,1.0,7
39,1.0,7
40,0.0,9
41,1.0,7
42,1.0,7
43,-1.0,6
44,-1.0,8
45,1.0,7
46,-1.0,6
47,-1.0,6
48,1.0,5
49,-1.0,8
50,-1.0,8
51,-1.0,8
52,1.0,7
53,-1.0,8
54,0.0,9
55,-1.0,8
56,1.0,7
57,1.0,9
58,-1.0,6
59,1.0,7
60,1.0,9
61,1.0,5
62,1.0,7
63,-1.0,8
64,0.0,9
65,1.0,7
66,0.0,9
67,0.0,9
68,1.0,7
69,0.0,9
70,1.0,7
71,1.0,5
72,1.0,9
73,1.0,5
74,1.0,7
75,1.0,5
76,1.0,7
77,-1.0,8
78,1.0,7
79,1.0,5
80,1.0,9
81,1.0,7
82,1.0,9
83,0.0,9
84,1.0,7
85,-1.0,6
86,0.0,9
87,1.0,7
88,-1.0,8
89,1.0,9
90,1.0,7
91,1.0,9
92,0.0,9
93,0.0,9
94,0.0,9
95,1.0,9
96,-1.0,6
97,-1.0,8
98,-1.0,8
99,0.0,9
100,0.0,9
101,1.0,9
102,1.0,7
103,1.0,9
104,1.0,7
105,1.0,9
106,-1.0,8
107,1.0,7
108,-1.0,8
109,-1.0,8
110,1.0,7
111,0.0,9
112,1.0,7
113,-1.0,8
114,1.0,5
115,1.0,9
116,1.0,9
117,1.0,7
118,-1.0,8
119,1.0,7
120,1.0,9
121,-1.0,6
122,1.0,7
123,-1.0,8
124,1.0,7
125,1.0,7
126,0.0,9
127,1.0,7
128,1.0,7
129,1.0,7
130,0.0,9
131,1.0,9
132,1.0,7
133,1.0,7
134,-1.0,6
135,-1.0,8
136,1.0,5
137,-1.0,8
138,1.0,5
139,0.0,9
140,1.0,9
141,-1.0,8
142,1.0,7
143,-1.0,8
144,1.0,9
145,1.0,7
146,1.0,9
147,0.0,9
148,1.0,7
149,1.0,5
150,1.0,5
151,-1.0,8
152,1.0,7
153,-1.0,8
154,1.0,7
155,1.0,7
156,1.0,7
157,-1.0,8
158,1.0,7
159,0.0,9
160,-1.0,8
161,-1.0,8
162,0.0,9
163,0.0,9
164,1.0,7
165,0.0,9
166,-1.0,8
167,1.0,9
168,1.0,7
169,1.0,7
170,0.0,9
171,1.0,7
172,-1.0,8
173,1.0,5
174,1.0,7
175,0.0,9
176,1.0,7
177,1.0,7
178,1.0,5
179,1.0,5
180,1.0,7
181,0.0,9
182,0.0,9
183,1.0,9
184,1.0,9
185,1.0,9
186,1.0,9
187,-1.0,6
188,-1.0,8
189,1.0,9
190,1.0,9
191,1.0,9
192,-1.0,8
193,1.0,7
194,0.0,9
195,1.0,7
196,1.0,7
197,-1.0,8
198,1.0,9
199,1.0,9
200,-1.0,8
201,0.0,9
202,1.0,5
203,1.0,9
204,1.0,9
205,1.0,7
206,1.0,5
207,1.0,7
