episode,reward,steps
1,-1.0,38
2,1.0,8
3,1.0,32
4,1.0,24
5,-1.0,18
6,1.0,12
7,-1.0,14
8,1.0,4
9,-1.0,22
10,-1.0,38
11,1.0,40
12,-1.0,10
13,-1.0,38
14,1.0,16
15,-1.0,38
16,-1.0,6
17,-1.0,22
18,-1.0,14
19,1.0,44
20,1.0,16
21,-1.0,22
22,1.0,32
23,-1.0,30
24,1.0,32
25,1.0,36
26,1.0,12
27,1.0,32
28,1.0,28
29,-1.0,10
30,1.0,12
31,1.0,36
32,-1.0,14
33,-1.0,10
34,1.0,44
35,1.0,64
36,1.0,28
37,-1.0,14
38,-1.0,30
39,1.0,4
40,-1.0,18
41,1.0,32
42,1.0,4
43,1.0,48
44,1.0,20
45,-1.0,18
46,-1.0,90
47,-1.0,10
48,1.0,40
49,1.0,4
50,1.0,20
51,1.0,32
52,1.0,32
53,1.0,8
54,1.0,32
55,-1.0,30
56,1.0,28
57,1.0,24
58,1.0,8
59,1.0,8
60,1.0,20
61,-1.0,14
62,-1.0,78
63,1.0,8
64,-1.0,30
65,1.0,4
66,1.0,4
67,1.0,20
68,-1.0,22
69,-1.0,14
70,1.0,8
71,1.0,24
72,-1.0,30
73,-1.0,22
74,-1.0,22
75,1.0,12
76,-1.0,6
77,-1.0,26
78,1.0,40
79,-1.0,10
80,-1.0,10
81,1.0,4
82,1.0,44
83,1.0,24
84,1.0,24
85,1.0,4
86,-1.0,22
87,1.0,20
88,-1.0,18
89,-1.0,34
90,1.0,4
91,-1.0,30
92,-1.0,22
93,-1.0,18
94,-1.0,34
95,-1.0,46
96,-1.0,18
97,-1.0,10
98,1.0,8
99,1.0,4
100,-1.0,22
101,1.0,12
102,1.0,4
103,1.0,20
104,1.0,4
105,1.0,12
106,1.0,20
107,1.0,32
108,-1.0,34
109,-1.0,22
110,-1.0,14
111,-1.0,18
112,1.0,8
113,-1.0,6
114,1.0,12
115,-1.0,10
116,1.0,4
117,-1.0,30
