checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
100,-0.12,0.9927738916792685,36.04,29.582400173075882,0.00025189644669996086,0.00017824544772441898
500,-0.36,0.9329523031752481,38.0,29.04892424858449,0.00024202980536134228,4.868917483428325e-05
1000,-0.24,0.9707728879609278,36.28,31.94247329184138,0.0002452972068583804,0.00014666641171114165
