checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,1.0,0.0,2.0,0.0,0.0005537496326724067,5.4717973670347946e-05
10000,1.0,0.0,2.0,0.0,0.0005401751695899293,3.2391021637822456e-05
50000,1.0,0.0,2.0,0.0,0.0005482954293256626,3.7126167211258576e-05
