episode,reward,steps
1,0.0,9
2,1.0,9
3,-1.0,8
4,1.0,9
5,1.0,7
6,-1.0,8
7,-1.0,6
8,1.0,9
9,1.0,5
10,0.0,9
11,0.0,9
12,0.0,9
13,-1.0,6
14,-1.0,6
15,1.0,9
16,1.0,9
17,-1.0,6
18,0.0,9
19,-1.0,8
20,1.0,9
21,-1.0,8
22,0.0,9
23,-1.0,8
24,-1.0,8
25,1.0,9
26,-1.0,8
27,1.0,7
28,-1.0,6
29,1.0,9
30,0.0,9
31,1.0,9
32,1.0,7
33,-1.0,6
34,1.0,9
35,1.0,7
36,1.0,9
37,1.0,9
38,1.0,7
39,-1.0,8
40,1.0,5
41,1.0,5
42,-1.0,6
43,1.0,7
44,1.0,9
45,1.0,7
46,1.0,5
47,1.0,9
48,1.0,9
49,1.0,5
50,-1.0,8
51,1.0,7
52,1.0,7
53,-1.0,8
54,1.0,9
55,-1.0,8
56,1.0,9
57,1.0,9
58,1.0,9
59,1.0,9
60,1.0,7
61,0.0,9
62,1.0,7
63,-1.0,8
64,1.0,9
65,-1.0,6
66,-1.0,8
67,1.0,7
68,0.0,9
69,1.0,7
70,1.0,9
71,-1.0,8
72,1.0,7
73,1.0,7
74,-1.0,8
75,1.0,9
76,1.0,9
77,1.0,9
78,-1.0,6
79,1.0,9
80,0.0,9
81,1.0,7
82,1.0,9
83,-1.0,6
84,-1.0,8
85,1.0,5
86,1.0,9
87,1.0,5
88,-1.0,8
89,1.0,7
90,1.0,9
91,0.0,9
92,-1.0,6
93,1.0,7
94,1.0,9
95,-1.0,8
96,-1.0,8
97,1.0,7
98,1.0,7
99,1.0,7
100,1.0,7
101,1.0,7
102,-1.0,8
103,1.0,9
104,1.0,7
105,1.0,7
106,1.0,7
107,-1.0,8
108,1.0,7
109,1.0,5
110,0.0,9
111,1.0,7
112,0.0,9
113,0.0,9
114,1.0,7
115,1.0,7
116,1.0,5
117,0.0,9
118,-1.0,8
119,0.0,9
120,1.0,5
121,1.0,9
122,-1.0,6
123,1.0,9
124,1.0,7
125,1.0,5
126,-1.0,6
127,-1.0,8
128,1.0,9
129,1.0,5
130,1.0,7
131,1.0,7
132,1.0,9
133,1.0,9
134,1.0,5
135,-1.0,8
136,1.0,7
137,1.0,7
138,1.0,5
139,-1.0,8
140,1.0,5
141,-1.0,8
142,1.0,7
143,-1.0,8
144,1.0,7
145,0.0,9
146,1.0,7
147,1.0,9
148,1.0,9
149,1.0,7
150,0.0,9
151,-1.0,6
152,-1.0,8
153,-1.0,8
154,-1.0,6
155,1.0,7
156,1.0,7
157,1.0,9
158,1.0,7
159,1.0,7
160,1.0,9
161,0.0,9
162,1.0,9
163,1.0,9
164,1.0,7
165,1.0,9
166,1.0,7
167,-1.0,8
168,1.0,7
169,1.0,7
170,1.0,7
171,1.0,5
172,1.0,5
173,-1.0,8
174,1.0,9
175,1.0,7
176,1.0,7
177,0.0,9
178,0.0,9
179,-1.0,6
180,0.0,9
181,1.0,9
182,-1.0,6
183,1.0,7
184,1.0,7
185,0.0,9
186,1.0,7
187,1.0,7
188,0.0,9
189,1.0,7
190,-1.0,8
191,1.0,9
192,1.0,5
193,1.0,7
194,1.0,7
195,0.0,9
196,0.0,9
197,-1.0,6
198,1.0,7
199,1.0,7
200,-1.0,8
201,1.0,7
202,1.0,7
203,1.0,7
204,1.0,9
205,1.0,7
206,1.0,9
207,1.0,9
208,1.0,9
209,1.0,7
210,1.0,9
211,1.0,9
212,1.0,9
213,1.0,7
214,1.0,9
215,0.0,9
216,0.0,9
217,1.0,7
218,0.0,9
219,1.0,9
220,0.0,9
221,1.0,7
222,0.0,9
223,1.0,7
224,-1.0,8
225,0.0,9
226,-1.0,8
227,0.0,9
228,0.0,9
229,1.0,9
230,1.0,7
231,1.0,9
232,1.0,7
233,1.0,7
234,1.0,7
235,0.0,9
236,-1.0,8
237,1.0,9
238,0.0,9
239,1.0,7
240,1.0,7
241,1.0,7
242,1.0,7
243,0.0,9
244,1.0,7
245,1.0,9
246,0.0,9
247,1.0,7
248,1.0,7
249,-1.0,8
250,1.0,9
251,1.0,7
252,1.0,9
253,1.0,7
254,-1.0,6
255,-1.0,6
256,1.0,9
257,-1.0,6
258,-1.0,6
259,1.0,9
260,1.0,7
261,0.0,9
262,1.0,5
263,-1.0,8
264,-1.0,8
265,-1.0,8
266,1.0,9
267,1.0,7
268,0.0,9
269,-1.0,8
270,1.0,5
271,1.0,9
272,1.0,9
273,-1.0,8
274,0.0,9
275,-1.0,8
276,1.0,7
277,1.0,7
278,1.0,5
279,1.0,7
280,1.0,9
281,-1.0,8
282,1.0,9
283,-1.0,8
284,-1.0,6
285,-1.0,8
286,0.0,9
287,1.0,9
288,-1.0,6
289,1.0,9
290,1.0,7
291,-1.0,6
292,0.0,9
293,-1.0,8
294,1.0,9
295,1.0,9
296,1.0,7
297,-1.0,8
298,-1.0,6
299,-1.0,6
300,1.0,7
301,1.0,7
302,1.0,5
303,1.0,7
304,-1.0,8
305,1.0,7
306,-1.0,8
307,1.0,7
308,1.0,9
309,1.0,5
310,1.0,7
311,1.0,7
312,-1.0,8
313,1.0,7
314,0.0,9
315,0.0,9
316,1.0,7
317,0.0,9
318,-1.0,8
319,0.0,9
320,1.0,9
321,-1.0,8
322,0.0,9
323,0.0,9
324,-1.0,8
325,1.0,7
326,1.0,9
327,-1.0,8
328,1.0,9
329,1.0,9
330,-1.0,8
331,-1.0,8
332,-1.0,8
333,1.0,7
334,1.0,9
335,-1.0,8
336,-1.0,6
337,-1.0,8
338,-1.0,8
339,-1.0,6
340,1.0,7
341,0.0,9
342,-1.0,8
343,1.0,7
344,1.0,9
345,-1.0,8
346,0.0,9
347,1.0,7
348,1.0,7
349,1.0,7
350,1.0,7
351,1.0,9
352,-1.0,8
353,0.0,9
354,1.0,5
355,1.0,7
356,1.0,7
357,1.0,7
358,1.0,7
359,-1.0,8
360,1.0,9
361,1.0,7
362,-1.0,6
363,-1.0,6
364,-1.0,8
365,1.0,9
366,0.0,9
367,1.0,9
368,1.0,9
369,1.0,7
370,1.0,7
371,-1.0,8
372,1.0,9
373,0.0,9
374,1.0,7
375,-1.0,8
376,1.0,7
377,1.0,9
378,0.0,9
379,0.0,9
380,0.0,9
381,-1.0,6
382,1.0,7
383,1.0,9
384,-1.0,8
385,1.0,9
386,-1.0,6
387,-1.0,8
388,0.0,9
389,1.0,9
390,0.0,9
391,0.0,9
392,-1.0,6
393,1.0,7
394,1.0,7
395,1.0,9
396,-1.0,8
397,1.0,9
398,1.0,7
399,0.0,9
400,1.0,7
401,1.0,9
402,-1.0,8
403,-1.0,8
404,0.0,9
405,-1.0,6
406,-1.0,8
407,1.0,7
408,1.0,7
409,1.0,9
410,1.0,5
411,1.0,9
412,1.0,7
413,-1.0,8
414,-1.0,8
415,1.0,7
416,-1.0,8
417,1.0,9
418,-1.0,6
419,-1.0,8
420,1.0,7
421,-1.0,8
422,-1.0,8
