checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,0.72,0.6794115100585211,6.21,1.4511719401917884,0.0048062146802782734,0.002827700951135048
10000,0.98,0.19899748742132398,5.39,0.9888882646689666,0.004201567800953506,0.00029504376385118693
50000,1.0,0.0,5.34,0.7512655988397179,0.004726813607393802,0.0021070123047077383
75000,0.98,0.13999999999999999,5.5,1.0723805294763609,0.004339384658333774,0.0012570244385122981
100000,0.99,0.09949874371066199,5.34,0.8968834929911466,0.0042416402215890185,0.00041733100452820535
