checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,0.6,0.8,12.32,8.102937738869773,0.0035627695010648436,0.001177345271763405
5000,0.68,0.7332121111929344,13.2,10.079682534683322,0.004120857347240389,0.0017396245143593157
10000,0.6,0.8,13.28,12.255676235932475,0.003614093810642497,0.0014789268061446287
