episode,reward,steps
1,1.0,5
2,1.0,7
3,1.0,9
4,0.0,9
5,1.0,9
6,-1.0,8
7,-1.0,8
8,-1.0,8
9,-1.0,6
10,1.0,9
11,0.0,9
12,-1.0,8
13,-1.0,8
14,1.0,7
15,1.0,7
16,1.0,9
17,1.0,9
18,1.0,7
19,-1.0,8
20,-1.0,8
21,0.0,9
22,1.0,7
23,1.0,7
24,-1.0,8
25,-1.0,6
26,-1.0,8
27,-1.0,6
28,-1.0,8
29,1.0,9
30,1.0,7
31,-1.0,8
32,-1.0,8
33,-1.0,6
34,-1.0,6
35,1.0,9
36,-1.0,8
37,-1.0,8
38,1.0,5
39,0.0,9
40,0.0,9
41,1.0,9
42,-1.0,6
43,1.0,9
44,1.0,5
45,-1.0,8
46,1.0,9
47,0.0,9
48,0.0,9
49,1.0,5
50,0.0,9
51,1.0,5
52,1.0,7
53,-1.0,8
54,-1.0,6
55,0.0,9
56,1.0,5
57,0.0,9
58,1.0,7
59,0.0,9
60,1.0,5
61,-1.0,8
62,1.0,9
63,-1.0,8
64,0.0,9
65,1.0,9
66,1.0,7
67,-1.0,6
68,1.0,7
69,1.0,5
70,-1.0,8
71,1.0,5
72,-1.0,8
73,1.0,7
74,0.0,9
75,1.0,7
76,-1.0,6
77,1.0,5
78,-1.0,6
79,-1.0,6
80,1.0,5
81,1.0,7
82,-1.0,8
83,1.0,5
84,-1.0,6
85,-1.0,6
86,1.0,9
87,0.0,9
88,1.0,7
89,1.0,7
90,-1.0,8
91,1.0,9
92,1.0,9
93,1.0,9
94,1.0,5
95,1.0,5
96,1.0,9
97,-1.0,8
98,-1.0,6
99,-1.0,6
100,-1.0,8
101,1.0,7
102,1.0,7
103,1.0,9
104,1.0,7
105,0.0,9
106,0.0,9
107,0.0,9
108,1.0,7
109,-1.0,8
110,-1.0,8
111,1.0,9
112,1.0,9
113,0.0,9
114,1.0,9
115,1.0,7
116,1.0,7
117,-1.0,8
118,1.0,7
119,1.0,9
120,1.0,9
121,1.0,7
122,0.0,9
123,1.0,5
124,1.0,9
125,-1.0,8
126,1.0,5
127,1.0,9
128,-1.0,8
129,-1.0,8
130,-1.0,8
131,-1.0,6
132,1.0,7
133,1.0,7
134,1.0,9
135,1.0,5
136,1.0,9
137,1.0,7
138,1.0,5
139,1.0,9
140,0.0,9
141,-1.0,8
142,1.0,5
143,1.0,5
144,1.0,9
145,0.0,9
146,1.0,5
147,1.0,5
148,-1.0,8
149,1.0,7
150,1.0,7
151,-1.0,8
152,1.0,5
153,1.0,7
154,1.0,9
155,1.0,7
156,1.0,7
157,0.0,9
158,1.0,5
159,1.0,5
160,1.0,7
161,-1.0,8
162,1.0,9
163,1.0,7
164,1.0,5
165,1.0,9
166,-1.0,6
167,1.0,9
168,1.0,5
169,-1.0,8
170,1.0,9
171,1.0,9
172,0.0,9
173,1.0,7
174,1.0,9
175,-1.0,8
176,-1.0,8
177,1.0,7
178,-1.0,6
179,1.0,7
180,-1.0,8
181,1.0,5
182,1.0,9
183,1.0,7
184,1.0,7
185,-1.0,8
186,1.0,5
187,1.0,5
188,0.0,9
189,1.0,5
190,1.0,9
191,-1.0,8
192,1.0,9
193,0.0,9
194,1.0,7
195,1.0,7
196,1.0,7
197,1.0,7
198,1.0,9
199,-1.0,8
200,1.0,7
201,1.0,9
202,1.0,9
203,1.0,5
204,1.0,9
205,-1.0,8
206,1.0,7
207,-1.0,8
208,-1.0,8
209,-1.0,8
210,-1.0,8
211,1.0,7
212,0.0,9
213,1.0,7
214,0.0,9
215,1.0,7
216,-1.0,8
217,1.0,9
218,-1.0,8
219,1.0,9
220,1.0,9
221,1.0,9
222,1.0,7
223,0.0,9
224,0.0,9
225,0.0,9
226,1.0,9
227,1.0,9
228,1.0,9
229,1.0,5
230,1.0,9
231,1.0,7
232,1.0,9
233,1.0,5
234,-1.0,6
235,-1.0,6
236,-1.0,8
237,1.0,7
238,-1.0,8
239,1.0,5
240,1.0,9
241,1.0,5
242,1.0,5
243,1.0,5
244,1.0,5
245,1.0,9
246,-1.0,8
247,0.0,9
248,1.0,9
249,1.0,5
250,1.0,5
251,1.0,7
252,0.0,9
253,0.0,9
254,1.0,7
255,-1.0,8
256,-1.0,8
257,-1.0,8
258,1.0,7
259,0.0,9
260,1.0,7
261,-1.0,8
262,1.0,9
263,1.0,7
264,-1.0,8
265,-1.0,8
266,-1.0,8
267,1.0,5
268,-1.0,6
269,1.0,7
270,1.0,9
271,1.0,9
272,1.0,9
273,1.0,7
274,1.0,7
275,0.0,9
276,-1.0,6
277,-1.0,8
278,1.0,5
279,1.0,5
280,-1.0,6
281,1.0,9
282,-1.0,8
283,0.0,9
284,-1.0,8
285,1.0,7
286,1.0,5
287,-1.0,8
288,1.0,7
289,0.0,9
290,1.0,7
291,1.0,7
292,-1.0,6
293,1.0,7
294,1.0,7
295,-1.0,8
296,-1.0,8
297,1.0,5
298,-1.0,8
299,1.0,9
300,1.0,9
301,1.0,5
302,1.0,5
303,1.0,7
304,1.0,9
305,1.0,7
306,1.0,5
307,1.0,5
308,1.0,9
309,0.0,9
310,1.0,7
311,1.0,9
312,1.0,7
313,-1.0,8
314,-1.0,6
315,1.0,7
316,1.0,7
317,1.0,9
318,0.0,9
319,1.0,7
320,1.0,9
321,-1.0,8
322,1.0,7
323,1.0,5
324,1.0,7
325,-1.0,8
326,1.0,7
327,0.0,9
328,0.0,9
329,0.0,9
330,1.0,7
331,1.0,5
332,1.0,5
333,1.0,5
334,1.0,5
335,1.0,7
336,1.0,5
337,-1.0,8
338,-1.0,6
339,1.0,9
340,1.0,5
341,1.0,7
342,1.0,5
343,-1.0,6
344,1.0,9
345,-1.0,8
346,1.0,9
347,1.0,7
348,1.0,5
349,1.0,7
350,1.0,9
351,1.0,7
352,1.0,7
353,1.0,5
354,1.0,5
355,-1.0,8
356,1.0,5
357,1.0,7
358,0.0,9
359,-1.0,8
360,1.0,9
361,1.0,5
362,-1.0,8
363,1.0,5
364,-1.0,8
365,1.0,5
366,1.0,5
367,1.0,7
368,1.0,7
369,1.0,5
370,1.0,5
371,1.0,5
372,-1.0,8
373,1.0,5
374,1.0,9
375,1.0,9
376,1.0,9
377,1.0,5
378,-1.0,8
379,1.0,9
380,-1.0,6
381,-1.0,8
382,1.0,5
383,-1.0,8
384,-1.0,6
385,1.0,7
386,1.0,5
387,1.0,9
388,0.0,9
389,1.0,7
390,0.0,9
391,-1.0,8
392,1.0,5
393,1.0,9
394,1.0,5
395,1.0,9
396,1.0,5
397,1.0,5
398,1.0,5
399,1.0,5
400,1.0,5
401,-1.0,8
402,1.0,5
403,0.0,9
404,1.0,5
405,-1.0,8
406,1.0,5
407,-1.0,6
408,1.0,5
409,0.0,9
410,1.0,9
411,1.0,7
412,-1.0,8
413,1.0,5
414,1.0,9
415,1.0,5
416,1.0,7
417,1.0,5
418,1.0,5
419,1.0,5
420,1.0,5
421,0.0,9
422,1.0,9
423,-1.0,8
424,1.0,7
425,1.0,7
426,1.0,9
427,1.0,5
428,1.0,9
429,-1.0,8
430,1.0,7
431,1.0,5
432,1.0,5
433,1.0,7
434,1.0,5
435,-1.0,8
436,1.0,5
437,1.0,5
438,1.0,5
439,1.0,5
440,1.0,5
441,1.0,5
442,0.0,9
443,1.0,5
444,1.0,9
445,1.0,5
446,1.0,9
447,0.0,9
448,0.0,9
449,0.0,9
450,1.0,5
451,1.0,7
452,1.0,5
453,1.0,9
454,1.0,5
455,1.0,5
456,-1.0,8
457,-1.0,6
458,1.0,5
459,1.0,7
460,1.0,7
461,1.0,9
462,1.0,7
463,1.0,5
464,1.0,9
465,1.0,7
466,1.0,5
467,-1.0,8
468,1.0,7
469,-1.0,6
470,1.0,7
471,-1.0,6
472,1.0,7
473,1.0,5
474,0.0,9
475,1.0,5
476,1.0,7
477,0.0,9
478,1.0,5
479,0.0,9
480,1.0,5
481,1.0,9
482,1.0,5
483,0.0,9
484,1.0,7
485,-1.0,6
486,1.0,5
487,1.0,7
488,1.0,5
489,1.0,9
490,1.0,5
491,1.0,7
492,1.0,5
493,1.0,5
494,1.0,5
495,1.0,5
496,-1.0,6
497,1.0,7
498,-1.0,6
499,0.0,9
500,1.0,5
501,-1.0,8
502,0.0,9
503,1.0,5
504,1.0,5
505,1.0,7
506,1.0,5
507,1.0,5
508,1.0,7
509,1.0,5
510,1.0,7
511,0.0,9
512,-1.0,6
513,1.0,9
514,1.0,5
515,-1.0,6
516,0.0,9
517,1.0,5
518,1.0,7
519,1.0,7
520,-1.0,8
521,1.0,5
522,-1.0,8
523,1.0,5
524,1.0,5
525,1.0,5
526,1.0,9
527,0.0,9
528,-1.0,8
529,-1.0,6
530,1.0,5
531,1.0,5
532,0.0,9
533,1.0,7
534,1.0,5
535,1.0,7
536,1.0,9
537,1.0,7
538,1.0,5
539,1.0,5
540,1.0,7
541,1.0,7
542,1.0,7
543,1.0,5
544,1.0,5
545,1.0,9
546,1.0,7
547,1.0,7
548,1.0,5
549,1.0,5
550,1.0,5
551,1.0,9
552,1.0,5
553,1.0,7
554,1.0,7
555,1.0,5
556,1.0,5
557,-1.0,6
558,1.0,9
559,-1.0,8
560,1.0,5
561,1.0,5
562,1.0,7
563,1.0,5
564,-1.0,8
565,1.0,7
566,1.0,7
567,1.0,5
568,1.0,9
569,1.0,5
570,-1.0,6
571,1.0,5
572,1.0,5
573,1.0,7
574,-1.0,8
575,1.0,5
576,-1.0,8
577,1.0,9
578,1.0,5
579,1.0,5
580,1.0,5
581,1.0,9
582,-1.0,8
583,-1.0,6
584,1.0,5
585,1.0,5
586,-1.0,8
587,1.0,9
588,1.0,9
589,1.0,9
590,-1.0,8
591,-1.0,8
592,1.0,9
593,1.0,5
594,1.0,7
595,1.0,5
596,1.0,5
597,1.0,5
598,0.0,9
599,0.0,9
600,-1.0,8
601,1.0,9
602,1.0,9
603,1.0,5
604,0.0,9
605,1.0,5
606,1.0,5
607,1.0,7
608,1.0,9
609,1.0,7
610,0.0,9
611,1.0,7
612,1.0,9
613,1.0,7
614,-1.0,6
615,1.0,9
616,-1.0,6
617,-1.0,8
618,1.0,7
619,1.0,9
620,1.0,7
621,1.0,7
622,1.0,9
623,1.0,5
624,1.0,9
625,1.0,7
626,0.0,9
627,1.0,9
628,-1.0,6
629,-1.0,8
630,-1.0,8
631,1.0,5
632,0.0,9
633,1.0,9
634,-1.0,8
635,1.0,7
636,1.0,9
637,1.0,9
638,1.0,7
639,1.0,7
640,0.0,9
641,0.0,9
642,1.0,7
643,-1.0,6
644,-1.0,6
645,1.0,5
646,0.0,9
647,1.0,9
648,0.0,9
649,1.0,7
650,1.0,7
651,-1.0,6
652,-1.0,8
653,1.0,7
654,1.0,5
655,1.0,9
656,1.0,5
657,1.0,7
658,1.0,5
659,0.0,9
660,1.0,5
661,1.0,9
662,1.0,5
663,1.0,7
664,1.0,5
665,1.0,5
666,1.0,7
667,1.0,7
668,1.0,5
669,1.0,9
670,0.0,9
671,1.0,5
672,1.0,7
673,1.0,7
674,1.0,7
675,1.0,9
676,-1.0,8
677,0.0,9
678,-1.0,6
679,1.0,7
680,1.0,5
681,1.0,5
682,1.0,5
683,1.0,5
684,-1.0,8
685,1.0,5
686,1.0,5
687,1.0,5
688,1.0,7
689,1.0,7
690,1.0,5
691,-1.0,6
692,1.0,7
693,1.0,9
694,1.0,7
695,1.0,5
696,1.0,5
697,1.0,9
698,-1.0,8
699,1.0,7
700,1.0,7
701,1.0,5
702,1.0,7
703,1.0,7
704,1.0,7
705,1.0,9
706,1.0,5
707,1.0,9
708,1.0,7
709,1.0,7
710,1.0,5
711,-1.0,8
712,1.0,7
713,1.0,5
714,1.0,5
715,1.0,7
716,0.0,9
717,1.0,7
718,1.0,5
719,1.0,7
720,0.0,9
721,1.0,7
722,1.0,7
723,1.0,5
724,1.0,5
725,1.0,9
726,1.0,7
727,-1.0,8
728,1.0,7
729,-1.0,6
730,1.0,5
731,-1.0,8
732,1.0,7
733,1.0,7
734,1.0,9
735,1.0,9
736,1.0,7
737,1.0,9
738,1.0,9
739,1.0,7
740,1.0,7
741,1.0,5
742,1.0,9
743,1.0,5
744,1.0,7
745,1.0,9
746,1.0,7
747,0.0,9
748,1.0,7
749,1.0,5
750,1.0,7
751,1.0,9
752,1.0,7
753,1.0,5
754,1.0,7
755,1.0,7
756,1.0,7
757,1.0,7
758,1.0,9
759,1.0,7
760,1.0,7
761,1.0,7
762,1.0,7
763,1.0,7
764,-1.0,8
765,1.0,9
766,1.0,7
767,1.0,7
768,-1.0,8
769,1.0,9
770,1.0,5
771,1.0,5
772,1.0,9
773,0.0,9
774,1.0,9
775,-1.0,8
776,1.0,9
777,0.0,9
778,1.0,7
779,-1.0,6
780,1.0,5
781,1.0,5
782,-1.0,8
783,1.0,5
784,1.0,5
785,0.0,9
786,1.0,7
787,1.0,5
788,1.0,9
789,1.0,5
790,1.0,9
791,0.0,9
792,1.0,7
793,-1.0,6
794,1.0,9
795,-1.0,8
796,1.0,7
797,1.0,7
798,1.0,9
799,1.0,7
800,0.0,9
801,1.0,7
802,-1.0,6
803,1.0,9
804,1.0,9
805,0.0,9
806,-1.0,6
807,-1.0,6
808,-1.0,6
809,1.0,7
810,1.0,7
811,-1.0,6
812,1.0,7
813,1.0,7
814,1.0,5
815,1.0,5
816,0.0,9
817,1.0,9
818,1.0,7
819,1.0,9
820,1.0,5
821,1.0,5
822,1.0,7
823,1.0,9
824,1.0,7
825,1.0,7
826,0.0,9
827,1.0,7
828,1.0,7
829,1.0,7
830,1.0,7
831,1.0,7
832,1.0,7
833,1.0,5
834,1.0,7
835,-1.0,8
836,1.0,7
837,1.0,7
838,1.0,7
839,1.0,7
840,1.0,5
841,1.0,7
842,1.0,7
843,1.0,9
844,1.0,9
845,1.0,7
846,1.0,5
847,1.0,9
848,-1.0,8
849,-1.0,8
850,-1.0,8
851,-1.0,8
852,1.0,7
853,1.0,7
854,1.0,9
855,1.0,5
856,1.0,7
857,1.0,9
858,1.0,7
859,1.0,7
860,0.0,9
861,1.0,9
862,1.0,7
863,1.0,7
864,0.0,9
865,-1.0,8
866,0.0,9
867,0.0,9
868,1.0,7
869,1.0,7
870,1.0,5
871,1.0,7
872,1.0,7
873,1.0,9
874,0.0,9
875,-1.0,6
876,-1.0,8
877,-1.0,8
878,1.0,7
879,1.0,7
880,1.0,5
881,1.0,7
882,1.0,7
883,1.0,5
884,1.0,5
885,0.0,9
886,1.0,7
887,1.0,7
888,1.0,7
889,1.0,5
890,1.0,7
891,1.0,7
892,1.0,7
893,1.0,9
894,1.0,9
895,1.0,5
896,1.0,9
897,1.0,7
898,1.0,7
899,1.0,7
900,0.0,9
901,1.0,7
902,1.0,9
903,-1.0,8
904,1.0,5
905,1.0,7
906,-1.0,6
907,1.0,7
908,1.0,7
909,1.0,7
910,-1.0,6
911,1.0,7
912,1.0,7
913,1.0,7
914,0.0,9
915,1.0,7
916,1.0,9
917,1.0,5
918,1.0,7
919,1.0,7
920,0.0,9
921,1.0,7
922,1.0,7
923,1.0,9
924,1.0,5
925,1.0,7
926,1.0,7
927,1.0,7
928,0.0,9
929,1.0,7
930,1.0,7
931,-1.0,6
932,1.0,7
933,1.0,7
934,-1.0,8
935,-1.0,6
936,1.0,7
937,1.0,7
938,1.0,7
939,1.0,7
940,0.0,9
941,1.0,7
942,1.0,7
943,1.0,7
944,1.0,9
945,1.0,7
946,1.0,7
947,1.0,7
948,-1.0,8
949,0.0,9
950,1.0,5
951,0.0,9
952,0.0,9
