episode,reward,steps
1,1.0,16
2,1.0,12
3,1.0,12
4,1.0,12
5,-1.0,14
6,-1.0,46
7,-1.0,30
8,-1.0,30
9,1.0,8
10,-1.0,22
11,-1.0,22
12,1.0,16
13,1.0,8
14,-1.0,18
15,1.0,4
16,1.0,8
17,-1.0,26
18,-1.0,14
19,1.0,40
20,-1.0,14
21,-1.0,10
22,1.0,16
23,-1.0,14
24,-1.0,14
25,-1.0,54
26,1.0,8
27,-1.0,14
28,1.0,36
29,-1.0,46
30,-1.0,14
31,1.0,24
32,1.0,12
33,-1.0,26
34,1.0,8
35,1.0,16
36,-1.0,38
37,1.0,12
38,1.0,32
39,-1.0,10
40,1.0,12
41,-1.0,10
42,-1.0,30
43,1.0,16
44,-1.0,14
45,-1.0,38
46,-1.0,26
47,-1.0,18
48,-1.0,14
49,1.0,12
50,-1.0,22
51,1.0,12
52,-1.0,14
53,1.0,8
54,1.0,12
55,1.0,24
56,1.0,28
57,1.0,20
58,-1.0,6
59,-1.0,42
60,-1.0,6
61,1.0,16
62,1.0,12
63,1.0,4
64,1.0,20
65,1.0,24
66,-1.0,6
67,-1.0,26
68,1.0,4
69,-1.0,34
70,-1.0,14
71,-1.0,34
72,1.0,72
73,-1.0,26
74,-1.0,58
75,1.0,12
76,1.0,12
77,-1.0,22
78,-1.0,10
79,1.0,16
80,1.0,8
81,-1.0,18
82,1.0,12
83,-1.0,10
84,1.0,16
85,1.0,12
86,1.0,28
87,-1.0,30
88,1.0,16
89,1.0,4
90,-1.0,34
91,-1.0,54
92,1.0,16
93,1.0,4
94,1.0,28
95,-1.0,26
96,-1.0,18
97,1.0,12
98,-1.0,14
99,-1.0,26
100,1.0,16
101,1.0,20
102,1.0,4
103,1.0,24
104,1.0,24
105,1.0,20
106,1.0,12
107,1.0,8
108,-1.0,26
109,1.0,20
110,-1.0,6
111,-1.0,14
112,-1.0,10
113,-1.0,34
114,1.0,48
115,1.0,24
116,1.0,12
117,1.0,40
118,-1.0,14
119,-1.0,10
120,-1.0,34
121,1.0,20
122,-1.0,10
123,1.0,16
124,1.0,8
125,-1.0,18
126,1.0,32
127,-1.0,30
128,-1.0,10
129,-1.0,22
130,-1.0,14
131,-1.0,18
132,1.0,28
133,1.0,8
134,-1.0,10
135,1.0,4
136,1.0,32
137,1.0,28
138,1.0,8
139,-1.0,18
140,-1.0,30
141,-1.0,6
142,1.0,4
143,1.0,16
144,-1.0,14
145,-1.0,18
146,1.0,8
147,1.0,24
148,1.0,40
149,1.0,20
150,-1.0,30
151,1.0,24
152,1.0,16
153,-1.0,22
154,-1.0,14
155,1.0,48
156,1.0,12
157,1.0,16
158,-1.0,10
159,-1.0,22
160,-1.0,30
161,1.0,8
162,1.0,24
163,-1.0,6
164,1.0,4
165,1.0,56
166,-1.0,22
167,1.0,16
168,-1.0,14
169,1.0,20
170,-1.0,6
171,-1.0,38
172,-1.0,6
173,1.0,12
174,-1.0,14
175,-1.0,10
176,1.0,8
177,1.0,16
178,-1.0,22
179,1.0,24
180,1.0,24
181,1.0,36
182,-1.0,34
183,1.0,12
184,-1.0,6
185,1.0,44
186,1.0,8
187,1.0,40
188,-1.0,14
189,1.0,28
190,-1.0,54
191,1.0,4
192,1.0,16
193,1.0,16
194,-1.0,18
195,-1.0,14
196,-1.0,22
197,-1.0,26
198,1.0,16
199,-1.0,30
200,1.0,16
201,1.0,4
202,-1.0,42
203,-1.0,6
204,-1.0,18
205,1.0,24
206,1.0,24
207,1.0,12
208,1.0,28
209,1.0,4
210,-1.0,22
211,1.0,24
212,-1.0,34
213,1.0,28
214,1.0,20
215,1.0,16
216,-1.0,18
217,-1.0,6
218,-1.0,10
219,1.0,24
220,1.0,16
221,1.0,32
222,-1.0,18
223,1.0,4
224,-1.0,22
225,-1.0,6
226,-1.0,22
227,-1.0,26
228,-1.0,26
229,-1.0,42
230,-1.0,38
231,-1.0,46
232,-1.0,18
233,-1.0,10
234,-1.0,22
235,1.0,12
236,1.0,8
237,1.0,4
238,-1.0,10
239,-1.0,18
240,-1.0,38
241,1.0,4
242,1.0,20
243,1.0,8
