checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,-1.0,0.0,65.52,49.17000711816097,0.0343709157894096,0.006032962658596613
10000,-1.0,0.0,92.9,57.42551697634075,0.032972179568419996,0.002387057631119635
100000,-0.88,0.4749736834815167,118.54,90.26122312488347,0.0331075402024936,0.002958480077746443
