checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,0.7,0.6403124237432849,6.9,1.4730919862656235,0.0014982921689247282,0.0002140018956837211
10000,0.99,0.09949874371066199,5.24,0.7088018058667741,0.001596147623599674,0.0005696051782399662
50000,0.99,0.09949874371066199,5.48,1.0244998779892558,0.0015679230093582314,0.0005112665906466936
