checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,0.49,0.7549172140042907,7.92,1.1285388783732706,0.02917245496330213,0.002366102374037867
10000,0.53,0.6237788069500277,8.81,0.5948949487094338,0.02935669003379602,0.002817194861835425
50000,0.43,0.6364746656387824,8.78,0.7426977851050857,0.029144362611312074,0.003084401432681399
