checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,1.0,0.0,8.0,0.0,0.20229600007951376,0.050161375454784184
10000,1.0,0.0,8.0,0.0,0.20952912487700814,0.048597924308642536
50000,1.0,0.0,8.0,0.0,0.22187850010595866,0.05710517813569003
