checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,0.33,0.9061456836513652,7.4,1.0295630140987,0.1614760492323254,0.041176430336634505
10000,0.88,0.4308131845707603,5.82,1.1347246362003427,0.22153362855785677,0.027693891347304694
50000,0.14,0.8487638069569178,8.3,0.9643650760992953,0.171866222194189,0.04543253824327932
75000,0.61,0.733416661932356,5.99,1.3453252394867197,0.18528333335961025,0.05066149714829181
