checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,-0.96,0.27999999999999997,49.08,31.501644401522917,0.032274788505050105,0.0008493767429526041
10000,-0.76,0.6499230723708769,343.12,232.9555013301897,0.03194667970861005,0.0007967710090204587
50000,-0.88,0.47497368348151664,264.0,202.53621898317348,0.03149469193389871,0.0008332092056028204
100000,-0.88,0.4749736834815167,268.09,214.31584612435915,0.031774085938999296,0.0033171461780617975
