checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,0.98,0.19899748742132398,8.02,5.20380629923905,0.32627082287137654,0.06257989865074032
10000,1.0,0.0,8.64,6.163635290962631,0.3925682869049962,0.09892720947936412
100000,0.88,0.4749736834815167,13.64,8.724127463534677,0.348310263995921,0.08413803931147733
