checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,1.0,0.0,4.0,0.0,0.02271242658025585,0.0008151139757927012
10000,1.0,0.0,4.0,0.0,0.023040089290589094,0.0010519596421365753
100000,1.0,0.0,4.0,0.0,0.02261157424072735,0.0007345144982417334
