checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,1.0,0.0,8.0,0.0,0.4385012501006713,0.17520538362879914
10000,1.0,0.0,8.0,0.0,0.351182375143253,0.1085305509699439
20000,1.0,0.0,8.0,0.0,0.347907875011515,0.11664996385244694
