checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,1.0,0.0,2.0,0.0,0.023323724744841456,0.0009267545484499046
10000,1.0,0.0,2.0,0.0,0.023519508831668645,0.0025169292029083154
50000,1.0,0.0,2.0,0.0,0.02306017981027253,0.0006701220302916185
