checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,0.0,0.0,10000.0,0.0,0.022935458569263573,0.0018754011221948459
10000,0.0,0.0,10000.0,0.0,0.02324661615322111,0.0019724777396075157
50000,0.0,0.0,10000.0,0.0,0.02320435113130952,0.0015874255073447317
