episode,reward,steps
1,1.0,9
2,1.0,7
3,-1.0,8
4,-1.0,8
5,1.0,9
6,-1.0,8
7,1.0,7
8,-1.0,8
9,-1.0,6
10,-1.0,8
11,0.0,9
12,1.0,7
13,-1.0,8
14,-1.0,8
15,0.0,9
16,1.0,9
17,1.0,7
18,1.0,7
19,1.0,5
20,1.0,5
21,0.0,9
22,1.0,9
23,1.0,5
24,0.0,9
25,-1.0,6
26,1.0,9
27,1.0,9
28,1.0,7
29,1.0,9
30,1.0,7
31,1.0,5
32,1.0,7
33,0.0,9
34,-1.0,8
35,1.0,9
36,0.0,9
37,0.0,9
38,-1.0,6
39,1.0,9
40,-1.0,8
41,0.0,9
42,-1.0,8
43,1.0,7
44,0.0,9
45,0.0,9
46,1.0,7
47,1.0,7
48,1.0,7
49,1.0,7
50,-1.0,8
51,-1.0,8
52,1.0,9
53,-1.0,8
54,1.0,9
55,1.0,7
56,-1.0,8
57,1.0,7
58,-1.0,8
59,1.0,9
60,0.0,9
61,-1.0,6
62,1.0,5
63,1.0,7
64,1.0,7
65,1.0,9
66,1.0,9
67,1.0,7
68,1.0,7
69,0.0,9
70,-1.0,6
71,1.0,5
72,1.0,5
73,-1.0,8
74,1.0,7
75,1.0,7
76,0.0,9
77,1.0,5
78,1.0,7
79,0.0,9
80,-1.0,8
81,0.0,9
82,1.0,9
83,-1.0,8
84,1.0,7
85,1.0,7
86,0.0,9
87,1.0,9
88,1.0,5
89,1.0,7
90,1.0,5
91,0.0,9
92,-1.0,8
93,1.0,9
94,1.0,9
95,1.0,5
96,1.0,7
97,0.0,9
98,1.0,9
99,1.0,7
100,1.0,5
101,1.0,7
102,-1.0,8
103,1.0,7
104,-1.0,6
105,1.0,9
106,1.0,9
107,1.0,7
108,-1.0,6
109,1.0,7
110,0.0,9
111,1.0,7
112,0.0,9
113,1.0,7
114,0.0,9
115,-1.0,8
116,1.0,5
117,0.0,9
118,1.0,5
119,-1.0,8
120,-1.0,6
121,1.0,9
122,1.0,7
123,1.0,5
124,1.0,9
125,1.0,9
126,1.0,5
127,1.0,9
128,0.0,9
129,1.0,7
130,-1.0,8
131,1.0,9
132,1.0,7
133,-1.0,8
134,1.0,7
135,-1.0,6
136,1.0,7
137,1.0,7
138,1.0,5
139,1.0,9
140,-1.0,8
141,1.0,5
142,1.0,5
143,1.0,7
144,1.0,9
145,1.0,5
146,0.0,9
147,1.0,5
148,0.0,9
149,1.0,5
150,1.0,5
151,0.0,9
152,-1.0,6
153,1.0,9
154,1.0,5
155,-1.0,8
156,-1.0,6
157,1.0,9
158,1.0,5
159,1.0,9
160,-1.0,8
161,-1.0,8
162,-1.0,6
163,1.0,7
164,1.0,9
