episode,reward,steps
1,-1.0,14
2,-1.0,6
3,-1.0,58
4,-1.0,10
5,1.0,12
6,1.0,20
7,1.0,12
8,-1.0,62
9,1.0,24
10,1.0,24
11,-1.0,34
12,1.0,12
13,1.0,40
14,1.0,4
15,-1.0,18
16,-1.0,10
17,1.0,12
18,1.0,48
19,-1.0,18
20,-1.0,10
21,-1.0,6
22,1.0,4
23,-1.0,22
24,-1.0,22
25,-1.0,50
26,-1.0,10
27,1.0,36
28,-1.0,14
29,-1.0,10
30,1.0,32
31,-1.0,10
32,-1.0,14
33,1.0,36
34,1.0,16
35,-1.0,10
36,1.0,8
37,1.0,12
38,1.0,40
39,-1.0,22
40,1.0,4
41,-1.0,22
42,-1.0,10
43,1.0,16
44,1.0,8
45,1.0,36
46,-1.0,42
47,1.0,16
48,1.0,28
49,-1.0,34
50,-1.0,26
51,-1.0,46
52,1.0,16
53,1.0,4
54,-1.0,42
55,1.0,28
56,-1.0,14
57,-1.0,38
58,1.0,16
59,1.0,28
60,-1.0,26
61,1.0,4
62,1.0,12
63,-1.0,54
64,1.0,12
65,1.0,24
66,-1.0,6
67,-1.0,22
68,-1.0,6
69,-1.0,10
70,-1.0,10
71,1.0,28
72,-1.0,46
73,-1.0,18
74,1.0,4
75,-1.0,14
76,-1.0,10
77,1.0,16
78,-1.0,26
79,-1.0,22
80,1.0,8
81,-1.0,10
82,-1.0,22
83,-1.0,6
84,1.0,44
85,-1.0,26
86,1.0,8
87,1.0,56
88,1.0,44
89,-1.0,50
90,-1.0,22
91,-1.0,34
92,1.0,16
93,-1.0,94
94,1.0,4
95,-1.0,30
96,-1.0,14
97,-1.0,30
98,1.0,12
99,1.0,36
100,1.0,24
101,-1.0,10
102,1.0,20
103,1.0,24
104,-1.0,10
105,-1.0,38
106,1.0,28
107,1.0,8
108,-1.0,18
109,-1.0,10
110,-1.0,46
111,1.0,32
112,-1.0,18
113,1.0,4
114,-1.0,22
115,1.0,24
116,-1.0,54
117,-1.0,22
118,1.0,8
119,1.0,52
120,1.0,40
121,-1.0,18
122,-1.0,38
123,1.0,16
124,-1.0,14
125,1.0,8
126,1.0,16
127,-1.0,26
128,-1.0,46
129,1.0,8
130,-1.0,22
131,1.0,28
132,1.0,20
133,1.0,20
134,1.0,8
135,-1.0,18
136,-1.0,10
137,1.0,20
138,1.0,5
139,-1.0,6
140,-1.0,26
141,-1.0,26
142,1.0,8
143,1.0,32
144,-1.0,18
145,-1.0,26
146,1.0,8
147,1.0,12
148,-1.0,14
149,1.0,4
150,-1.0,10
151,-1.0,18
152,-1.0,10
153,1.0,24
