checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,1.0,0.0,2.0,0.0,0.34080149984220043,0.06471191725416844
5000,1.0,0.0,2.0,0.0,0.4125120001117466,0.04034242017254483
