episode,reward,steps
1,1.0,16
2,1.0,44
3,-1.0,10
4,1.0,84
5,1.0,16
6,-1.0,66
7,1.0,12
8,1.0,32
9,1.0,44
10,-1.0,26
11,1.0,20
12,-1.0,54
13,1.0,24
14,1.0,44
15,1.0,80
16,-1.0,78
17,1.0,8
18,1.0,36
19,1.0,32
20,1.0,20
21,-1.0,130
22,1.0,28
23,-1.0,82
24,1.0,72
25,1.0,24
26,1.0,4
27,1.0,20
28,-1.0,6
29,1.0,76
30,1.0,40
31,-1.0,6
32,1.0,4
33,1.0,4
34,1.0,60
35,1.0,32
36,-1.0,14
37,1.0,68
38,1.0,16
39,1.0,28
40,1.0,8
41,-1.0,22
42,1.0,28
43,1.0,33
44,-1.0,34
45,1.0,28
46,-1.0,18
47,-1.0,14
48,-1.0,34
49,-1.0,22
50,-1.0,114
51,-1.0,26
52,1.0,48
53,-1.0,22
54,1.0,8
55,1.0,12
56,1.0,12
57,-1.0,30
58,-1.0,30
59,-1.0,34
60,-1.0,18
61,-1.0,14
62,-1.0,10
63,1.0,60
64,1.0,32
65,1.0,48
66,-1.0,50
67,-1.0,38
68,1.0,32
69,1.0,28
70,1.0,16
71,-1.0,66
72,-1.0,38
73,1.0,16
74,-1.0,18
75,1.0,24
76,-1.0,26
77,-1.0,62
78,1.0,8
79,1.0,8
80,1.0,52
81,1.0,12
82,1.0,24
83,1.0,12
84,1.0,24
85,-1.0,10
86,1.0,36
87,1.0,32
88,-1.0,34
89,1.0,16
90,-1.0,6
91,1.0,44
92,1.0,16
93,-1.0,38
94,1.0,16
95,-1.0,10
96,-1.0,26
97,1.0,4
98,-1.0,66
99,1.0,16
100,-1.0,74
101,1.0,20
102,-1.0,58
103,1.0,56
104,1.0,16
105,1.0,76
106,1.0,12
107,-1.0,6
108,-1.0,82
109,-1.0,26
110,1.0,20
111,-1.0,18
112,-1.0,42
113,1.0,8
114,1.0,28
115,1.0,8
116,1.0,16
117,-1.0,34
118,1.0,8
119,1.0,24
120,-1.0,18
121,-1.0,10
122,-1.0,34
123,1.0,16
124,1.0,20
125,1.0,28
126,1.0,8
127,-1.0,26
128,1.0,20
129,1.0,4
130,1.0,8
131,-1.0,22
132,1.0,12
133,1.0,56
134,1.0,96
135,-1.0,22
136,1.0,80
137,-1.0,6
138,-1.0,10
139,1.0,16
140,1.0,32
141,-1.0,22
142,-1.0,30
143,1.0,20
144,-1.0,38
145,1.0,16
146,1.0,52
147,1.0,4
148,-1.0,26
149,1.0,8
150,-1.0,50
151,1.0,12
152,1.0,60
153,1.0,24
154,-1.0,34
155,-1.0,10
156,-1.0,26
157,-1.0,54
158,1.0,32
159,-1.0,22
160,-1.0,18
161,1.0,40
162,1.0,48
163,1.0,12
164,-1.0,94
165,-1.0,14
166,1.0,20
167,1.0,40
168,1.0,36
169,-1.0,14
170,1.0,12
171,-1.0,54
172,1.0,36
173,-1.0,62
174,1.0,20
175,1.0,8
176,1.0,44
177,1.0,72
178,-1.0,102
179,-1.0,78
180,-1.0,46
181,1.0,8
182,-1.0,6
183,1.0,12
184,1.0,12
185,-1.0,6
186,1.0,16
187,1.0,4
188,1.0,16
189,-1.0,38
190,1.0,32
191,1.0,12
192,1.0,40
193,-1.0,22
194,1.0,44
195,1.0,41
196,1.0,32
197,-1.0,22
198,-1.0,54
199,1.0,36
200,1.0,32
201,-1.0,34
202,1.0,12
203,1.0,16
204,-1.0,86
205,1.0,44
206,1.0,20
207,-1.0,18
208,1.0,20
209,1.0,92
210,1.0,64
211,1.0,20
212,-1.0,30
213,-1.0,38
214,-1.0,106
215,-1.0,14
216,-1.0,62
217,1.0,12
218,-1.0,18
219,-1.0,18
220,1.0,53
221,-1.0,26
222,1.0,20
223,1.0,12
224,1.0,20
225,-1.0,26
226,-1.0,82
227,1.0,8
228,1.0,5
229,1.0,44
230,-1.0,54
231,-1.0,50
232,1.0,92
233,-1.0,34
234,-1.0,26
235,-1.0,18
236,1.0,12
237,1.0,12
238,-1.0,34
239,1.0,56
240,1.0,44
241,1.0,20
242,-1.0,58
243,-1.0,22
244,-1.0,22
245,1.0,40
246,1.0,8
247,-1.0,18
248,1.0,36
249,-1.0,50
250,-1.0,58
251,-1.0,154
252,1.0,24
253,1.0,20
254,-1.0,34
255,-1.0,42
256,1.0,32
257,-1.0,42
258,1.0,44
259,-1.0,26
260,1.0,4
261,1.0,12
262,-1.0,14
263,1.0,40
264,-1.0,34
265,1.0,32
266,1.0,24
267,1.0,60
268,1.0,4
269,-1.0,22
270,1.0,16
271,1.0,24
272,1.0,32
273,1.0,20
274,-1.0,34
275,1.0,40
276,1.0,80
277,1.0,4
278,1.0,28
279,1.0,20
280,1.0,32
281,1.0,56
282,1.0,40
283,1.0,24
284,1.0,24
285,-1.0,18
286,1.0,32
287,1.0,12
288,-1.0,66
289,-1.0,42
290,1.0,8
291,1.0,20
292,1.0,40
293,-1.0,38
294,-1.0,18
295,1.0,4
296,1.0,4
297,-1.0,18
298,-1.0,14
299,1.0,52
300,1.0,16
301,1.0,28
302,1.0,4
303,1.0,28
304,1.0,224
305,-1.0,46
306,1.0,20
307,1.0,16
308,1.0,4
309,1.0,24
310,-1.0,50
311,1.0,20
312,1.0,20
313,1.0,16
314,-1.0,38
315,-1.0,54
316,-1.0,18
317,-1.0,30
318,-1.0,30
319,1.0,44
320,-1.0,18
321,-1.0,54
322,-1.0,22
323,-1.0,22
324,-1.0,110
325,1.0,92
326,-1.0,34
327,-1.0,18
328,1.0,60
329,-1.0,18
330,1.0,12
331,1.0,64
332,1.0,20
333,1.0,28
334,-1.0,22
335,-1.0,14
336,-1.0,22
337,-1.0,26
338,-1.0,18
339,1.0,44
340,1.0,56
341,1.0,16
342,1.0,52
343,-1.0,14
344,-1.0,18
345,-1.0,10
346,-1.0,6
347,-1.0,22
348,-1.0,34
349,-1.0,14
350,-1.0,70
351,1.0,16
352,1.0,28
353,1.0,80
354,-1.0,30
355,1.0,64
356,-1.0,30
357,-1.0,30
358,1.0,12
359,-1.0,26
360,-1.0,26
361,1.0,8
362,-1.0,42
363,1.0,88
364,-1.0,10
365,1.0,16
366,-1.0,62
367,1.0,64
368,-1.0,34
369,-1.0,30
370,-1.0,38
371,-1.0,30
372,1.0,84
373,-1.0,14
374,-1.0,18
375,-1.0,30
376,1.0,20
377,-1.0,66
