checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,1.0,0.0,2.0,0.0,0.023312505218200386,0.0014345722424106253
10000,1.0,0.0,2.0,0.0,0.022417708896682598,0.0011091321677028868
50000,1.0,0.0,2.0,0.0,0.022346814803313464,0.000740791001142707
