checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,0.0,0.0,10000.0,0.0,0.022676797141699352,0.001730309008692813
10000,0.0,0.0,10000.0,0.0,0.022546540381648814,0.0009526024695413977
50000,0.0,0.0,10000.0,0.0,0.022507252091018014,0.001140494122720873
