checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,1.0,0.0,2.0,0.0,0.023577045503770933,0.0012648871052533177
10000,1.0,0.0,2.0,0.0,0.023481049720430747,0.0016631803975914888
50000,1.0,0.0,2.0,0.0,0.022914590081200004,0.0016376934781832297
