checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,-0.86,0.5102940328869229,232.96,236.24643574030907,0.03218155784425456,0.0022275499815545253
10000,-0.58,0.8146164741766522,394.76,329.27836612811353,0.03130421976124467,0.0006554356512534111
50000,-0.42,0.9075241043630742,329.24,221.41626498520836,0.031649737515175885,0.0005794976297762341
100000,-0.68,0.7332121111929345,279.04,206.65758732744368,0.03173902508884404,0.0005221568817403777
