checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,1.0,0.0,8.0,0.0,0.0010815798123076092,0.00026409069089100676
10000,1.0,0.0,8.0,0.0,0.0010618415217322763,7.632521144851519e-05
50000,1.0,0.0,8.0,0.0,0.0011201710367458872,0.0007397059746508496
