episode,reward,steps
1,1.0,16
2,-1.0,18
3,-1.0,34
4,-1.0,14
5,1.0,12
6,-1.0,6
7,1.0,20
8,1.0,68
9,-1.0,18
10,-1.0,14
11,1.0,4
12,-1.0,6
13,1.0,12
14,-1.0,30
15,1.0,4
16,1.0,12
17,1.0,48
18,-1.0,38
19,-1.0,14
20,-1.0,14
21,-1.0,42
22,-1.0,30
23,1.0,20
24,-1.0,34
25,-1.0,14
26,1.0,24
27,-1.0,18
28,1.0,32
29,-1.0,6
30,-1.0,6
31,-1.0,50
32,-1.0,38
33,-1.0,34
34,-1.0,46
35,-1.0,62
36,1.0,24
37,-1.0,38
38,-1.0,18
39,-1.0,10
40,1.0,16
41,-1.0,30
42,1.0,36
43,-1.0,14
44,-1.0,22
45,-1.0,50
46,1.0,36
47,1.0,40
48,-1.0,18
49,1.0,12
50,-1.0,6
51,-1.0,14
52,1.0,24
53,-1.0,18
54,1.0,12
55,-1.0,38
56,1.0,4
57,-1.0,6
58,1.0,4
59,1.0,4
60,-1.0,6
61,-1.0,18
62,1.0,4
63,1.0,20
64,1.0,32
65,-1.0,10
66,-1.0,42
67,-1.0,18
68,1.0,12
69,-1.0,22
70,1.0,4
71,1.0,28
72,1.0,4
73,1.0,36
74,-1.0,38
75,-1.0,6
76,1.0,4
77,1.0,4
78,1.0,28
79,-1.0,6
80,1.0,36
81,-1.0,6
82,-1.0,10
83,1.0,28
84,-1.0,10
85,1.0,4
86,1.0,8
87,1.0,16
88,1.0,44
89,1.0,4
90,1.0,12
91,1.0,4
92,1.0,12
93,-1.0,26
94,1.0,12
95,1.0,16
96,-1.0,18
97,-1.0,42
98,1.0,8
99,1.0,20
100,1.0,32
101,-1.0,18
102,1.0,12
103,1.0,16
104,1.0,36
105,1.0,40
106,1.0,4
107,-1.0,6
108,-1.0,6
109,-1.0,26
110,1.0,8
111,1.0,56
112,1.0,4
113,1.0,24
114,1.0,8
115,1.0,28
116,-1.0,26
117,1.0,8
118,1.0,16
119,1.0,16
120,1.0,4
121,1.0,44
122,-1.0,18
123,-1.0,18
124,-1.0,14
125,1.0,60
126,1.0,48
127,1.0,8
128,1.0,16
129,1.0,8
130,-1.0,14
131,-1.0,18
132,1.0,4
133,1.0,32
134,-1.0,14
135,-1.0,26
136,-1.0,22
137,1.0,12
138,1.0,8
139,1.0,12
140,-1.0,22
141,-1.0,30
142,-1.0,30
143,-1.0,10
144,1.0,28
145,1.0,28
146,-1.0,22
147,-1.0,42
148,-1.0,10
149,1.0,12
150,-1.0,18
151,1.0,4
152,-1.0,18
153,1.0,12
154,1.0,20
155,-1.0,6
156,-1.0,6
157,-1.0,26
158,-1.0,22
159,-1.0,14
160,-1.0,18
161,1.0,8
162,1.0,20
163,1.0,8
164,1.0,28
165,1.0,4
166,-1.0,14
167,-1.0,22
168,1.0,8
169,-1.0,14
170,1.0,28
171,-1.0,34
172,1.0,24
173,-1.0,22
174,-1.0,22
175,-1.0,30
176,-1.0,14
177,1.0,36
178,1.0,4
179,-1.0,6
180,-1.0,6
181,1.0,20
182,-1.0,18
183,1.0,8
184,-1.0,30
185,1.0,12
186,1.0,8
187,1.0,20
188,1.0,16
189,1.0,28
190,1.0,8
191,-1.0,22
192,1.0,8
193,1.0,12
194,1.0,16
195,-1.0,6
196,1.0,4
197,1.0,44
198,-1.0,10
199,1.0,16
200,-1.0,50
201,1.0,32
202,-1.0,22
203,-1.0,18
204,1.0,8
205,1.0,8
206,-1.0,34
207,-1.0,22
208,1.0,16
209,1.0,4
210,1.0,4
211,-1.0,6
212,-1.0,22
213,1.0,4
214,-1.0,10
215,1.0,28
216,-1.0,6
217,1.0,24
218,1.0,20
219,1.0,32
220,1.0,24
221,1.0,12
222,1.0,40
223,1.0,4
224,1.0,12
225,1.0,12
226,-1.0,18
227,-1.0,22
228,-1.0,10
229,-1.0,18
230,1.0,4
231,1.0,12
232,1.0,32
233,1.0,4
234,-1.0,10
235,-1.0,14
236,1.0,12
237,1.0,20
238,-1.0,14
239,1.0,20
240,-1.0,10
241,-1.0,22
242,1.0,4
243,1.0,20
244,1.0,4
245,1.0,8
246,1.0,8
247,1.0,20
248,-1.0,22
249,1.0,12
