checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,0.0,1.0,88.21,77.34368687876213,0.03258934796054522,0.0034517381694016917
10000,-0.48,0.8772684879784522,256.33,174.61300381128547,0.032071610561690604,0.0008968291346714368
50000,-0.34,0.9404254356406998,282.87,189.36697996218874,0.03470048937787332,0.006491883763050615
100000,-0.32,0.947417542586161,206.76,167.04676710430527,0.03371560463644341,0.004184875398380364
