episode,reward,steps
1,1.0,9
2,1.0,5
3,1.0,9
4,1.0,9
5,1.0,9
6,0.0,9
7,-1.0,8
8,0.0,9
9,1.0,7
10,-1.0,8
11,1.0,9
12,1.0,9
13,-1.0,8
14,1.0,7
15,-1.0,8
16,1.0,7
17,-1.0,6
18,1.0,9
19,1.0,7
20,0.0,9
21,1.0,7
22,1.0,7
23,1.0,7
24,-1.0,8
25,-1.0,8
26,0.0,9
27,1.0,5
28,-1.0,6
29,-1.0,8
30,-1.0,8
31,-1.0,6
32,0.0,9
33,0.0,9
34,1.0,7
35,-1.0,8
36,1.0,7
37,1.0,7
38,0.0,9
39,-1.0,6
40,1.0,5
41,1.0,5
42,-1.0,8
43,-1.0,8
44,1.0,9
45,1.0,7
46,1.0,9
47,-1.0,8
48,1.0,5
49,1.0,5
50,1.0,9
51,1.0,9
52,1.0,7
53,-1.0,8
54,1.0,5
55,-1.0,8
56,1.0,5
57,1.0,9
58,-1.0,6
59,1.0,7
60,1.0,9
61,1.0,7
62,-1.0,8
63,-1.0,6
64,-1.0,6
65,1.0,5
66,-1.0,8
67,1.0,5
68,1.0,7
69,1.0,7
70,1.0,9
71,1.0,7
72,1.0,7
73,1.0,7
74,1.0,7
75,1.0,7
76,1.0,5
77,-1.0,8
78,-1.0,8
79,1.0,9
80,-1.0,8
81,1.0,7
82,1.0,7
83,-1.0,8
84,-1.0,8
85,-1.0,6
86,0.0,9
87,0.0,9
88,1.0,5
89,1.0,9
90,1.0,5
91,-1.0,6
92,-1.0,6
93,-1.0,6
94,1.0,7
95,1.0,9
96,1.0,7
97,0.0,9
98,1.0,9
99,0.0,9
100,1.0,9
101,-1.0,6
102,1.0,9
103,1.0,9
104,1.0,7
105,1.0,7
106,1.0,7
107,1.0,7
108,1.0,7
109,1.0,9
110,1.0,7
111,-1.0,8
112,1.0,5
113,-1.0,6
114,1.0,7
115,1.0,9
116,-1.0,6
117,-1.0,8
118,1.0,7
119,1.0,7
120,1.0,5
121,1.0,7
122,1.0,7
123,1.0,7
124,0.0,9
125,1.0,9
126,0.0,9
127,1.0,5
128,1.0,9
129,0.0,9
130,0.0,9
131,1.0,9
132,1.0,7
133,1.0,5
134,-1.0,6
135,0.0,9
136,1.0,9
137,-1.0,8
138,1.0,7
139,1.0,9
140,1.0,7
141,1.0,7
142,-1.0,8
143,0.0,9
144,1.0,5
145,1.0,7
146,1.0,9
147,-1.0,8
148,-1.0,8
149,-1.0,8
150,-1.0,8
151,1.0,7
152,-1.0,6
153,1.0,7
154,1.0,9
155,1.0,7
156,0.0,9
157,-1.0,8
158,-1.0,8
159,1.0,9
160,1.0,7
161,1.0,5
162,0.0,9
163,1.0,5
164,1.0,9
165,1.0,9
166,1.0,5
167,1.0,9
168,0.0,9
169,1.0,9
170,0.0,9
171,-1.0,8
172,1.0,9
173,-1.0,6
174,-1.0,6
175,1.0,7
176,1.0,5
177,0.0,9
178,1.0,9
179,-1.0,8
180,-1.0,8
181,1.0,7
182,-1.0,8
183,1.0,7
184,-1.0,8
185,1.0,9
186,1.0,7
187,0.0,9
188,1.0,7
189,0.0,9
190,1.0,9
191,1.0,7
192,1.0,9
193,0.0,9
194,1.0,5
195,1.0,9
196,1.0,5
197,1.0,7
198,-1.0,8
199,-1.0,8
200,1.0,7
201,1.0,7
202,1.0,9
203,0.0,9
204,1.0,7
205,1.0,7
206,0.0,9
207,1.0,5
208,1.0,9
209,-1.0,8
210,1.0,9
211,-1.0,6
212,1.0,7
213,1.0,7
214,1.0,9
215,1.0,9
216,0.0,9
217,1.0,9
218,1.0,9
219,1.0,5
220,-1.0,8
221,1.0,7
222,1.0,9
223,1.0,9
224,1.0,7
225,1.0,9
226,1.0,9
227,1.0,7
228,1.0,7
229,1.0,9
230,1.0,5
231,1.0,9
232,-1.0,8
233,-1.0,8
234,0.0,9
235,1.0,7
236,0.0,9
237,1.0,9
238,1.0,9
239,1.0,7
240,0.0,9
241,0.0,9
242,0.0,9
243,1.0,7
244,1.0,7
245,1.0,9
246,1.0,9
247,-1.0,8
248,1.0,5
249,1.0,9
250,1.0,7
251,-1.0,6
252,-1.0,8
253,1.0,7
254,1.0,5
255,-1.0,8
256,1.0,9
257,1.0,9
258,-1.0,8
259,1.0,7
260,0.0,9
261,0.0,9
262,1.0,7
263,1.0,7
264,1.0,7
265,1.0,7
266,-1.0,8
267,-1.0,8
268,1.0,5
269,-1.0,6
270,-1.0,8
271,-1.0,8
272,1.0,7
273,-1.0,8
274,1.0,7
275,-1.0,6
276,-1.0,8
277,1.0,9
278,-1.0,8
279,-1.0,8
280,1.0,7
281,1.0,5
282,1.0,7
283,1.0,9
284,-1.0,8
285,-1.0,6
286,-1.0,6
287,1.0,9
288,1.0,5
289,-1.0,8
290,1.0,7
291,0.0,9
292,1.0,5
293,0.0,9
294,0.0,9
295,1.0,7
296,-1.0,8
297,1.0,7
298,1.0,9
299,1.0,7
300,1.0,7
301,1.0,7
302,1.0,5
303,1.0,9
304,-1.0,8
305,1.0,7
306,0.0,9
307,0.0,9
308,-1.0,8
309,-1.0,8
310,0.0,9
311,1.0,5
312,1.0,9
313,-1.0,8
314,1.0,5
315,-1.0,8
316,-1.0,8
317,1.0,9
318,-1.0,8
319,1.0,9
320,-1.0,6
321,1.0,9
322,1.0,7
323,-1.0,8
324,-1.0,8
325,1.0,7
326,-1.0,8
327,-1.0,8
328,0.0,9
329,-1.0,8
330,1.0,9
331,-1.0,8
332,1.0,9
333,0.0,9
334,-1.0,8
335,1.0,7
336,1.0,5
337,0.0,9
338,1.0,7
339,-1.0,8
340,1.0,9
341,1.0,9
342,0.0,9
343,1.0,9
344,1.0,5
345,1.0,7
346,1.0,7
347,-1.0,8
348,-1.0,8
349,1.0,9
350,1.0,9
351,1.0,7
352,0.0,9
353,1.0,9
354,-1.0,8
355,1.0,9
356,1.0,9
357,-1.0,6
358,-1.0,6
359,1.0,7
360,1.0,9
361,1.0,7
362,1.0,9
363,1.0,5
364,1.0,7
365,-1.0,8
366,-1.0,8
367,1.0,9
368,1.0,5
369,-1.0,8
370,1.0,7
371,-1.0,8
372,1.0,7
373,1.0,7
374,1.0,7
375,-1.0,8
376,1.0,7
377,1.0,7
378,1.0,7
379,0.0,9
380,-1.0,8
381,1.0,9
382,1.0,5
383,1.0,7
384,1.0,5
385,1.0,9
386,1.0,9
387,1.0,9
388,-1.0,8
389,1.0,5
390,1.0,7
391,-1.0,6
392,-1.0,6
393,1.0,7
394,1.0,9
395,0.0,9
396,1.0,9
397,1.0,9
398,1.0,9
399,1.0,7
400,1.0,9
401,0.0,9
402,-1.0,8
403,-1.0,8
404,-1.0,8
405,1.0,9
406,1.0,9
407,0.0,9
408,1.0,9
409,-1.0,6
410,1.0,9
411,1.0,7
412,1.0,9
413,1.0,7
414,1.0,9
415,1.0,7
416,0.0,9
417,-1.0,8
418,1.0,7
419,1.0,9
420,1.0,5
421,-1.0,8
422,1.0,9
423,1.0,9
424,-1.0,6
425,-1.0,8
426,1.0,7
427,1.0,9
428,-1.0,8
429,0.0,9
430,1.0,7
431,1.0,7
432,1.0,9
433,1.0,9
434,1.0,9
435,-1.0,8
436,1.0,7
437,1.0,7
438,-1.0,8
439,0.0,9
440,-1.0,8
441,0.0,9
442,-1.0,8
443,-1.0,8
444,0.0,9
445,-1.0,6
446,1.0,9
447,1.0,7
448,1.0,7
449,1.0,7
450,0.0,9
451,0.0,9
452,-1.0,8
453,1.0,9
454,1.0,7
455,1.0,9
456,1.0,7
457,1.0,5
458,1.0,7
459,0.0,9
460,1.0,9
461,0.0,9
462,1.0,9
463,1.0,9
464,-1.0,8
465,-1.0,8
466,1.0,5
467,1.0,9
468,1.0,9
469,1.0,7
470,1.0,9
471,0.0,9
472,1.0,9
473,-1.0,6
474,1.0,9
475,1.0,7
476,0.0,9
477,1.0,7
478,-1.0,6
479,0.0,9
480,1.0,7
481,1.0,5
482,0.0,9
483,1.0,9
484,-1.0,6
485,-1.0,8
486,0.0,9
487,1.0,5
488,1.0,7
489,1.0,9
490,1.0,9
491,1.0,7
492,1.0,7
493,1.0,7
494,1.0,5
495,-1.0,6
496,0.0,9
497,1.0,9
498,-1.0,8
499,1.0,9
500,-1.0,6
501,-1.0,8
502,1.0,7
503,1.0,9
504,-1.0,8
505,1.0,7
506,1.0,7
507,1.0,5
508,0.0,9
509,1.0,5
510,1.0,9
511,1.0,9
512,-1.0,6
513,-1.0,8
514,1.0,9
515,0.0,9
516,1.0,9
517,1.0,7
518,1.0,5
519,0.0,9
520,1.0,9
521,1.0,7
522,-1.0,8
523,1.0,9
524,1.0,9
525,1.0,7
526,1.0,5
527,1.0,9
528,1.0,9
529,1.0,9
530,-1.0,8
531,-1.0,6
532,-1.0,8
533,1.0,7
534,1.0,7
535,-1.0,6
536,1.0,7
537,1.0,7
538,1.0,7
539,1.0,9
540,1.0,9
541,1.0,5
542,1.0,5
543,1.0,7
544,1.0,7
545,1.0,7
546,1.0,9
547,0.0,9
548,1.0,5
549,1.0,7
550,-1.0,8
551,-1.0,8
552,0.0,9
553,1.0,7
554,0.0,9
