checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,0.6,0.7348469228349535,7.15,1.4857657958103627,0.00424175010266481,0.0003840988479499869
10000,0.95,0.2958039891549808,5.38,0.9141115905621151,0.005496226372116731,0.003472205511736893
50000,0.97,0.22158519806160337,5.33,0.8130805618141417,0.005423101068612872,0.0010279346160711584
75000,0.98,0.13999999999999999,5.36,0.9112628599915613,0.00427987410686178,0.0001915773899912285
100000,1.0,0.0,5.44,0.92,0.004257143005838629,0.00019166310852054486
