checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,0.0,0.0,10000.0,0.0,0.022536871718941254,0.0021185567690912106
10000,1.0,0.0,8.0,0.0,0.022397525899577886,0.0009029682474680769
50000,0.0,0.0,10000.0,0.0,0.022362197035050487,0.0007127035179919421
100000,0.0,0.0,10000.0,0.0,0.0231990267005458,0.01689594767762363
