episode,reward,steps
1,1.0,9
2,1.0,9
3,1.0,5
4,1.0,9
5,1.0,7
6,1.0,9
7,1.0,9
8,-1.0,6
9,1.0,9
10,-1.0,8
11,0.0,9
12,1.0,5
13,1.0,7
14,1.0,9
15,-1.0,8
16,1.0,7
17,1.0,5
18,1.0,7
19,1.0,7
20,1.0,5
21,1.0,9
22,-1.0,8
23,0.0,9
24,0.0,9
25,1.0,9
26,1.0,7
27,0.0,9
28,1.0,7
29,1.0,9
30,1.0,9
31,1.0,9
32,1.0,7
33,1.0,7
34,1.0,5
35,0.0,9
36,-1.0,8
37,1.0,7
38,0.0,9
39,1.0,7
40,1.0,7
41,1.0,7
42,1.0,5
43,1.0,5
44,1.0,7
45,1.0,5
46,1.0,5
47,1.0,5
48,1.0,7
49,-1.0,8
50,-1.0,8
51,-1.0,8
52,0.0,9
53,-1.0,6
54,1.0,5
55,1.0,9
56,1.0,5
57,1.0,9
58,1.0,7
59,1.0,5
60,1.0,7
61,1.0,7
62,1.0,7
63,1.0,7
64,1.0,7
65,1.0,9
66,1.0,7
67,-1.0,8
68,1.0,7
69,-1.0,6
70,1.0,7
71,1.0,9
72,1.0,9
73,1.0,9
74,-1.0,8
75,1.0,5
76,0.0,9
77,1.0,7
78,1.0,9
79,-1.0,6
80,-1.0,6
81,1.0,5
82,-1.0,8
83,1.0,7
84,-1.0,6
85,1.0,7
86,0.0,9
87,1.0,9
88,1.0,5
89,-1.0,6
90,1.0,9
91,1.0,9
92,0.0,9
93,1.0,9
94,1.0,9
95,1.0,9
96,0.0,9
97,-1.0,8
98,1.0,7
99,1.0,7
100,0.0,9
101,1.0,9
102,1.0,7
103,1.0,9
104,1.0,7
105,-1.0,8
106,1.0,7
107,1.0,7
108,1.0,5
109,1.0,7
110,-1.0,8
111,0.0,9
112,1.0,7
113,-1.0,6
114,1.0,7
115,0.0,9
116,-1.0,8
117,1.0,5
118,1.0,5
119,1.0,7
120,-1.0,6
121,0.0,9
122,1.0,7
123,1.0,7
124,-1.0,6
125,1.0,7
126,1.0,9
127,1.0,7
128,-1.0,8
129,-1.0,6
130,1.0,9
131,-1.0,8
132,-1.0,6
133,1.0,9
134,1.0,7
135,1.0,7
136,1.0,5
137,1.0,7
138,-1.0,8
139,-1.0,8
140,1.0,7
141,1.0,7
142,0.0,9
143,1.0,7
144,1.0,9
145,-1.0,6
146,1.0,9
147,1.0,7
148,1.0,7
149,1.0,5
150,1.0,5
151,-1.0,8
152,1.0,7
153,1.0,7
154,1.0,7
155,0.0,9
156,0.0,9
157,1.0,9
158,1.0,9
159,1.0,7
160,1.0,9
161,0.0,9
162,-1.0,6
163,1.0,7
164,1.0,9
165,1.0,9
166,-1.0,8
167,1.0,7
168,1.0,7
169,1.0,7
170,1.0,9
171,-1.0,6
172,1.0,9
173,1.0,7
174,1.0,5
175,1.0,9
176,1.0,7
177,1.0,9
178,-1.0,6
179,1.0,5
180,0.0,9
181,1.0,7
182,1.0,7
183,-1.0,8
184,1.0,9
185,1.0,7
186,1.0,5
187,1.0,9
188,1.0,7
189,1.0,7
190,0.0,9
191,1.0,7
192,-1.0,6
193,-1.0,8
194,1.0,9
195,1.0,9
196,1.0,7
197,1.0,7
198,1.0,9
199,0.0,9
200,1.0,9
201,1.0,7
202,1.0,9
203,-1.0,6
204,1.0,7
205,-1.0,8
206,-1.0,8
207,1.0,7
208,1.0,9
209,0.0,9
210,0.0,9
211,0.0,9
212,-1.0,8
213,-1.0,8
214,1.0,5
215,-1.0,8
216,-1.0,8
217,1.0,7
218,1.0,9
219,0.0,9
220,1.0,7
221,1.0,9
222,-1.0,6
223,0.0,9
224,-1.0,8
225,-1.0,6
226,1.0,7
227,-1.0,8
228,-1.0,8
229,0.0,9
230,1.0,9
231,1.0,7
232,0.0,9
233,1.0,9
234,-1.0,8
235,1.0,7
236,1.0,9
237,1.0,5
238,1.0,9
239,0.0,9
240,-1.0,6
241,1.0,7
242,-1.0,6
243,1.0,9
244,1.0,7
245,1.0,9
