checkpoint,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms
1000,0.09,0.939095309327014,7.68,1.1906300852909772,0.16795217411329402,0.06323862386267187
10000,1.0,0.0,5.38,0.9249864863877743,0.25660438883865727,0.03734771024275389
50000,0.99,0.09949874371066199,5.48,0.8997777503361595,0.2332688268381142,0.051873150127253756
